id,artist,song,difficulty,seizure_warning,description,max_bpm,min_bpm,last_updated,single_player,two_player,thumb,url,url2,icon,hue,tags,authors,has_classics,has_oneshots,has_squareshots,has_swing,has_freetimes,has_holds,source_id,source_iid,id:1,uploaded,approval,kudos
792VxLsQvari2cDet4wgne,Green Day,Wake Me Up When September Ends,1,0,"Wake me up when September ends...
---
Backgrounds taken and modified from lugi's ""september""",105.0,105.0,1625101712,1,0,https://codex.rhythm.cafe/Q8cNVE7SePh7cGJgPkdZKG.png,https://cdn.discordapp.com/attachments/611380148431749151/860024509340188692/Green_Day_-_Wake_Me_Up_When_September_Ends.rdzip,https://codex.rhythm.cafe/7JMgZE8CNU6v6JdzfEoq5R.rdzip,https://codex.rhythm.cafe/2NWPhmRnTKAyS2Jc763Tfz.png,0.8,"[""1p"",""American Idiot"",""8-beat""]","[""Bayou""]",1,1,1,0,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/860024509340188692/Green_Day_-_Wake_Me_Up_When_September_Ends.rdzip,792VxLsQvari2cDet4wgne,1636987233,10,0
79d2pcUgudFtNQ29vCcw2i,Tee Lopes,"Lights, Camera, Action!",1,0,Will you help Director P. create a blockbuster while he tries to cram way too many movie genres into one film?,120.0,120.0,1581800424,1,0,https://codex.rhythm.cafe/PGzZqgq4Pz7wwcGrcGVvr7.png,https://cdn.discordapp.com/attachments/611380148431749151/679202265667600397/Tee_Lopes_-_Lights_Camera_Action.rdzip,https://codex.rhythm.cafe/Bx7PWozNFUgQWNtwqiwAXx.rdzip,https://codex.rhythm.cafe/KRPK1u3pAoUt3W5x49YjgD.png,0.15,"[""sonic the hedgehog"",""hollywood"",""competition 14"",""studiopolis""]","[""Szprycha""]",1,0,0,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/679202265667600397/Tee_Lopes_-_Lights_Camera_Action.rdzip,79d2pcUgudFtNQ29vCcw2i,1636984107,10,0
79qyifE6dQRuNCEFm5M9JR,Vince Kaichan,f phunk,0,0,Copy the lights while listening to some chill tunes.,89.02,89.02,1595797236,1,0,https://codex.rhythm.cafe/UHbC5dn8rdUZpz2j8iEkYf.png,https://cdn.discordapp.com/attachments/611380148431749151/737054997220687952/Vince_Kaichan_-_f_phunk.rdzip,https://codex.rhythm.cafe/V7U5zU3P7UcwQXXoTf1CU7.rdzip,https://codex.rhythm.cafe/QKYfCYs5zhjZTNrfze6h32.png,0.67,"[""funk"",""oneshots"",""gimmick""]","[""megaminerzero""]",0,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/737054997220687952/Vince_Kaichan_-_f_phunk.rdzip,79qyifE6dQRuNCEFm5M9JR,1636984107,10,0
7AtMjzqN271PYK3ZWWVtiq,SoulEye,Pushing Onwards,1,0,"My doctor taught me a few things too, like...",140.0,140.0,1599408948,1,1,https://codex.rhythm.cafe/7CDFx4SVNgpbRnQqCXHame.png,https://cdn.discordapp.com/attachments/611380148431749151/758444920184111114/SoulEye_-_Pushing_Onwards.rdzip,https://codex.rhythm.cafe/29U5eNC8CFjLW9xTBPodU7.rdzip,https://codex.rhythm.cafe/XSTWqqB1M2D7Frp7TSx6Yf.png,0.63,"[""VVVVVV"",""PPPPPP"",""2p""]","[""void""]",1,0,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/758444920184111114/SoulEye_-_Pushing_Onwards.rdzip,7AtMjzqN271PYK3ZWWVtiq,1636984107,10,0
7BKnVaGSEZtgVZCapPNfuM,ARForest,Journey,1,0,wow,100.0,100.0,1623460346,1,0,https://codex.rhythm.cafe/93hXCVW9skvGVRx7mFVQPR.png,https://cdn.discordapp.com/attachments/611380148431749151/853270290905825280/ARForest_-_Journey-fix.rdzip,https://codex.rhythm.cafe/5Sv5UPiRr5deqw9CPS35kH.rdzip,https://codex.rhythm.cafe/KsvuAguvHFrUENMtNkJSMR.png,0.6,"[""kRDRPG"",""Journey"",""1P"",""8beat"",""insomniac""]","[""Daming""]",1,1,1,1,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/853270290905825280/ARForest_-_Journey-fix.rdzip,7BKnVaGSEZtgVZCapPNfuM,1636984107,10,0
7DKsUVfG6hCNWefG2m9TNr,Moe Shop w/ TORIENA,Notice,2,0,"(mature lyrics)
A sensitive girl with a wavering heartbeat... knowing her love will stay unrequited.",125.0,125.0,1609579720,1,0,https://codex.rhythm.cafe/PuFCkgCRN5hkGGYMBpQXCb.png,https://cdn.discordapp.com/attachments/611380148431749151/794937544261107722/Moe_Shop_w_TORIENA_-_Notice.rdzip,https://codex.rhythm.cafe/3Z2RjMPAuAmuenB7veMV1g.rdzip,https://codex.rhythm.cafe/8NGyPezbLCkergvS239s3R.png,0.89,"[""electronic"",""electro funk"",""electricity"",""syncopation"",""8-beat"",""syncop8"",""Moe Moe""]","[""InfectiousStepocity""]",1,0,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/794937544261107722/Moe_Shop_w_TORIENA_-_Notice.rdzip,7DKsUVfG6hCNWefG2m9TNr,1636984107,10,0
7DTZBZ3SVwRnD1K93D79Tk,Kodama Boy (Cover: Mark Deck),The OWO Song,1,0,"owo, what is this? Some patients are planning on having a little get together, could you keep an eye on them? Thanks.

my first level, many thanks to megaman and PupusaCrujiente for playtesting!",85.0,85.0,1623389774,1,0,https://codex.rhythm.cafe/TKut8F7xSDyd2WyHr9kQR.png,https://cdn.discordapp.com/attachments/611380148431749151/852678381068615690/TheOWOSong.rdzip,https://codex.rhythm.cafe/BfxmTuPzEFWBhv2wfRhFAd.rdzip,https://codex.rhythm.cafe/LFe1qeCtU66iu6vRehCRoX.png,0.07,"[""cover"",""guitar"",""1p""]","[""Symphony""]",1,1,1,0,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/852678381068615690/TheOWOSong.rdzip,7DTZBZ3SVwRnD1K93D79Tk,1636984107,10,0
7DwWvcf9Tfehd5VyVgaxEh,かめりあ (Camellia),∀NØMALY （Extended Edition）,3,0,A fractured ANOMALY...,210.0,210.0,1606611780,1,1,https://codex.rhythm.cafe/GEzW5cAowMYMZaLRgENUr7.png,https://cdn.discordapp.com/attachments/611380148431749151/782411329482391552/Camellia_-_ANOMALY_Extended_Edition.rdzip,https://codex.rhythm.cafe/Ja8bAgoEb7K5DS8JDMSo2o.rdzip,https://codex.rhythm.cafe/NaHGrmy4dNiKBkiYzfxepM.png,0.0,"[""ANOMALY"",""April 1st""]","[""Samario as ＂ΛΛELØDY／／MΣDI∀TθΓ＂""]",0,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/782411329482391552/Camellia_-_ANOMALY_Extended_Edition.rdzip,7DwWvcf9Tfehd5VyVgaxEh,1636984107,10,0
7EMmeHhWvo6du9Nr1eh9S6,NY Channel,ジャズっぽくてカッコいいリリースカットピアノの曲,1,0,"[Update #2]
manual labor :flushing:",191.0,191.0,1624577250,1,0,https://codex.rhythm.cafe/KCtX2HYwWDj6v8E6aQ3u4w.png,https://cdn.discordapp.com/attachments/611380148431749151/857628098496168006/jazzrelease-2.rdzip,https://codex.rhythm.cafe/Y6vBm3b7cPRH6AoeHdZLiD.rdzip,,0.0,"[""jazzy cool piano song (release cut)"",""piano"",""1p""]","[""prodzpod""]",1,1,0,1,0,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/857628098496168006/jazzrelease-2.rdzip,7EMmeHhWvo6du9Nr1eh9S6,1636984107,10,0
7EznomLrkjkDDPGL6c1sPs,tv room,Fine,0,0,"""If I wasn't fine, I'd tell you.""",120.0,120.0,1614384376,1,0,https://codex.rhythm.cafe/3tuHKgr9pVYVU4QZmq5BmY.png,https://cdn.discordapp.com/attachments/611380148431749151/815133083866759178/tv_room_-_Fine.rdzip,https://codex.rhythm.cafe/5yJWXMAKYKGbSzfzbCvbdD.rdzip,https://codex.rhythm.cafe/3ddRkL462R6jrmKfZ2DAUi.png,0.57,"[""holds"",""electronic"",""vocals"",""easy""]","[""Fritzy""]",1,0,0,1,0,1,rdl,https://cdn.discordapp.com/attachments/611380148431749151/815133083866759178/tv_room_-_Fine.rdzip,7EznomLrkjkDDPGL6c1sPs,1636984107,10,0
7FbBKRaLLaWZdWCiyp8UXr,Hige Driver (藤原彩豊),打 piano version,1,0,打打打打打打打打打.,156.0,156.0,1569104202,1,1,https://codex.rhythm.cafe/3vykeSr7jcVqavbtN7sRPc.png,https://cdn.discordapp.com/attachments/611380148431749151/625089110872293385/Hige_Driver__-_piano_version.rdzip,https://codex.rhythm.cafe/GrmTKoVWVjzV9NDSi5zYvf.rdzip,https://codex.rhythm.cafe/4hyVxb88eKJRCQN2NiEqqA.png,0.08,"[""2p"",""XenOnly""]","[""Xeno""]",1,0,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/625089110872293385/Hige_Driver__-_piano_version.rdzip,7FbBKRaLLaWZdWCiyp8UXr,1636984107,10,0
7FqEUL1oSBC7xYRLi33XQn,Xeno,ayaka,0,0,Split. (Tutorial for Ayakashi's gimmick.),120.0,60.0,1570991840,1,0,https://codex.rhythm.cafe/7XZNKVTfbP4Rqe8QUp3r7N.png,https://cdn.discordapp.com/attachments/611380148431749151/633119738494713890/Xeno_-_ayaka.rdzip,https://codex.rhythm.cafe/49LevnWbgKVN49P9RDfWkv.rdzip,https://codex.rhythm.cafe/H9UbhER9CfGJUirogGWHq.png,1.0,"[""gimmick"",""tutorial""]","[""Xeno""]",1,0,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/633119738494713890/Xeno_-_ayaka.rdzip,7FqEUL1oSBC7xYRLi33XQn,1636984107,10,0
7FxKUiayroRZeTiTCz6EPx,twenty one pilots,Polarize,2,1,"Domingo en fuego.
I think I lost my halo.

----------

Kin, Xeno - Gameplay fixing",165.0,165.0,1612994358,1,0,https://codex.rhythm.cafe/Se8UmVprEwzFwx7k4kgeu9.png,https://cdn.discordapp.com/attachments/611380148431749151/809166709634105394/twenty_one_pilots_-_Polarize.rdzip,https://codex.rhythm.cafe/4wepQDTerYx9DPnj65Cuwv.rdzip,https://codex.rhythm.cafe/Aibi6Pxadni8GKH2dvCYN3.png,0.67,"[""1p"",""black"",""white"",""opposite""]","[""JackArbor""]",1,0,0,1,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/809166709634105394/twenty_one_pilots_-_Polarize.rdzip,7FxKUiayroRZeTiTCz6EPx,1636984107,10,0
7G5gDxdFV5ecZqe31na81y,Pascal Michael Stiefel,Peace and Tranquility,1,0,"You are out of lives...


...And no visual cues for you!",128.0,128.0,1619953890,1,0,https://codex.rhythm.cafe/PfJCknUqnRfWvHtD5A4u37.png,https://cdn.discordapp.com/attachments/611380148431749151/838360527423275029/Pascal_Michael_Stiefel_-_Peace_and_Tranquility.rdzip,https://codex.rhythm.cafe/HDZcB5rUc4apfdMD5gMa6c.rdzip,https://codex.rhythm.cafe/WZ4HXqsKUzdaVf2fNqZQmr.png,0.9,"[""AHIT"",""A Hat in Time"",""Medium""]","[""Blooping""]",1,1,0,1,0,1,rdl,https://cdn.discordapp.com/attachments/611380148431749151/838360527423275029/Pascal_Michael_Stiefel_-_Peace_and_Tranquility.rdzip,7G5gDxdFV5ecZqe31na81y,1636984107,10,0
7G821noDP3e5HJVxgHr6E3,Cloudier,FEAR;life,1,0,"hahahahhahahahah funni last minute rdvs level
(thanks to xeno for gameplay help)",85.0,85.0,1597590258,1,0,https://codex.rhythm.cafe/YWZuTtdAqTqDgg4kpkSAeo.png,https://cdn.discordapp.com/attachments/611380148431749151/744678270620008568/Cloudier_-_FEARlife.rdzip,https://codex.rhythm.cafe/STQMgXQ4hPys2TsGJYs3wh.rdzip,https://codex.rhythm.cafe/H13c5TfjNENjcHY4jPRu5J.png,0.47,"[""RDVS"",""fearlife"",""cloud"",""rei""]","[""Rikri""]",1,1,1,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/744678270620008568/Cloudier_-_FEARlife.rdzip,7G821noDP3e5HJVxgHr6E3,1636984107,10,0
7GDq7rC97ZBr9snXJQiEUU,"Naofumi Hataya, George Cockle",Showtime,0,0,"The first level of Rhythm Thief and the Emperor's Treasure (3DS) adapted into Rhythm Doctor!

Rhythm Thief and the Emperor's Treasure owned by SEGA

-Music Composition: 
Naofumi Hataya
-Lyrics Composition: 
George Cockle
-Vocalist: 
Paris Lundon
-Recording & Mixing: 
Yoshitada Miya
-Instrumentals:
Futoshi Kobayashi
Shiro Sasaki
Gakutaro Miyauchi
Ryoji Ihara
Chewtaro Moritake	",150.0,120.0,1621999464,1,0,https://codex.rhythm.cafe/BQvPdAGNL7kenj8njmkb3M.png,https://cdn.discordapp.com/attachments/611380148431749151/846940790349103115/Naofumi_Hataya_George_Cockle_-_Showtime.rdzip,https://codex.rhythm.cafe/Jq4y8b3UuxP2mka2H2FJMn.rdzip,https://codex.rhythm.cafe/8xy62foWAeR9K2Pj1Jpnn5.png,1.0,"[""Rhythm Thief"",""SEGA""]","[""Tronjitrot""]",1,1,1,0,0,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/846940790349103115/Naofumi_Hataya_George_Cockle_-_Showtime.rdzip,7GDq7rC97ZBr9snXJQiEUU,1636984107,10,0
7Hs1vXXzVuQpoyWHecqkuT,LeaF,MARENOL 1mg,2,1,!Expert Seizure Warning!,140.0,140.0,1617526924,1,0,https://codex.rhythm.cafe/6jfxSgMWqih45rQ27ZjUsu.png,https://cdn.discordapp.com/attachments/611380148431749151/828088576193462302/LeaF_-_MARENOL_1mg.rdzip,https://codex.rhythm.cafe/UvZLbw3AMmpVmqAf2kXMBj.rdzip,,1.0,"[""leaf"",""marenol""]","[""ArkaanDM10""]",1,1,0,0,0,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/828088576193462302/LeaF_-_MARENOL_1mg.rdzip,7Hs1vXXzVuQpoyWHecqkuT,1636984107,10,0
7Hy8WTKrWCz7ACrs7kWa51,Magical Trick Society,Cross Examination - Allegro,2,1,"yea
",161.0,161.0,1617475930,1,0,https://codex.rhythm.cafe/HFH3MwTd37xFUk1WTeajmX.png,https://cdn.discordapp.com/attachments/611380148431749151/828054811453685810/Magical_Trick_Society_-_Cross_Examination_-_Allegro.rdzip,https://codex.rhythm.cafe/KkXb8PoSqesi1kBcM5tykE.rdzip,,0.15,[],"[""Shrebbyyyy""]",1,1,0,1,0,1,rdl,https://cdn.discordapp.com/attachments/611380148431749151/828054811453685810/Magical_Trick_Society_-_Cross_Examination_-_Allegro.rdzip,7Hy8WTKrWCz7ACrs7kWa51,1636984107,10,0
7L6WP4t4qcgTVRVCfqpRwF,Antoine Delak,Heavy is Dead,1,0,"The Samurai is dead! Find out how he dies! Spoiler: Miner kills him.
But that happens at the beginning of the level, what happens next is what's important.",100.0,100.0,1603255322,1,0,https://codex.rhythm.cafe/2xEvXoxhXy1Y7UMZHs1B8H.png,https://cdn.discordapp.com/attachments/611380148431749151/768557300855472138/Antoine_Delak_-_Heavy_is_Dead.rdzip,https://codex.rhythm.cafe/8syGVn7KiY3EKXB2L5UuT3.rdzip,,0.0,"[""meme"",""shitpost"",""story"",""tf2""]","[""Alan900900900""]",1,0,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/768557300855472138/Antoine_Delak_-_Heavy_is_Dead.rdzip,7L6WP4t4qcgTVRVCfqpRwF,1636984107,10,0
7LAeJWjRZEjtmCLEVBNkbj,Pascal Michael Stiefel,Clocktowers Beneath The Sea,1,0,Hat.,116.0,116.0,1573512804,1,0,https://codex.rhythm.cafe/Q2SmokR1BLA3rLs7WARqdx.png,https://cdn.discordapp.com/attachments/611380148431749151/643554980078419988/Pascal_Michael_Stiefel_-_Clocktowers_Beneath_The_Sea.rdzip,https://codex.rhythm.cafe/XfGsFaAMfKtTLc17HoQrJf.rdzip,https://codex.rhythm.cafe/A4AuEbd1cmUS24brxgiA7G.png,0.67,"[""BGM"",""AHIT"",""A Hat in Time""]","[""AdipemDragon""]",1,1,0,1,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/643554980078419988/Pascal_Michael_Stiefel_-_Clocktowers_Beneath_The_Sea.rdzip,7LAeJWjRZEjtmCLEVBNkbj,1636940011,10,0
7NBJEum8v4J4FM3pmM79LX,fizzd,Classy (Night) but there are too many patients,3,0,"everyone is fired you're the only one working now

why did i do this",115.0,115.0,1623509912,1,0,https://codex.rhythm.cafe/STnZ7jeRqCJVR1tEA65CHd.png,https://cdn.discordapp.com/attachments/611380148431749151/853167470579548200/fizzd_-_Classy_Night_but_there_are_too_many_patients.rdzip,https://codex.rhythm.cafe/P6GHtrpteADe6QDYpUVBu7.rdzip,https://codex.rhythm.cafe/2hiotuknmuqSW5ohZxqjxv.png,0.7,"[""classy"",""chaos"",""why"",""meme""]","[""pyroshark02""]",1,1,0,1,1,1,rdl,https://cdn.discordapp.com/attachments/611380148431749151/853167470579548200/fizzd_-_Classy_Night_but_there_are_too_many_patients.rdzip,7NBJEum8v4J4FM3pmM79LX,1636987233,10,0
